ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,MD5_HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
198,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3086.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3086.tmp,~WRL3086.tmp,Container,Done,57344,File,tmp,2008-04-25T09:34:24,TRUE,b5691d1aa9163ec757c405140ca95f43,1,fmt/40,application/msword,Microsoft Word Document,97-2003
212,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3108.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3108.tmp,~WRL3108.tmp,Container,Done,49664,File,tmp,2008-04-28T19:54:50,TRUE,4dc10cc3d433338a384f999734bc8330,1,fmt/40,application/msword,Microsoft Word Document,97-2003
199,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3119.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3119.tmp,~WRL3119.tmp,Container,Done,55296,File,tmp,2008-04-24T18:58:18,TRUE,c2b9e96181e0f9b744084575733fd4a2,1,fmt/40,application/msword,Microsoft Word Document,97-2003
200,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3263.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3263.tmp,~WRL3263.tmp,Container,Done,65536,File,tmp,2008-04-28T17:03:12,TRUE,f659e6e92e029bfd9d0e1c101380d9d7,1,fmt/40,application/msword,Microsoft Word Document,97-2003
201,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3369.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3369.tmp,~WRL3369.tmp,Container,Done,26112,File,tmp,2007-12-05T12:48:52,TRUE,5323477fdff0f8cdfe884af7cdaaf228,1,fmt/40,application/msword,Microsoft Word Document,97-2003
202,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3418.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3418.tmp,~WRL3418.tmp,Container,Done,115200,File,tmp,2008-08-02T11:47:16,TRUE,c4ae8ccfe4a0f044e189486355a8d1a1,1,fmt/40,application/msword,Microsoft Word Document,97-2003
203,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3695.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3695.tmp,~WRL3695.tmp,Container,Done,49664,File,tmp,2008-04-28T19:58:48,TRUE,569e2c3a81daa042c4a445c2ce6760c6,1,fmt/40,application/msword,Microsoft Word Document,97-2003
204,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3728.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3728.tmp,~WRL3728.tmp,Container,Done,48640,File,tmp,2007-12-03T07:25:22,TRUE,43e245fd7cdab6757e5223750637e342,1,fmt/40,application/msword,Microsoft Word Document,97-2003
206,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3808.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3808.tmp,~WRL3808.tmp,Container,Done,48128,File,tmp,2008-04-23T15:19:28,TRUE,269527dfbc87aa3e75627de63c4a7d7e,1,fmt/40,application/msword,Microsoft Word Document,97-2003
208,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3925.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3925.tmp,~WRL3925.tmp,Container,Done,55296,File,tmp,2008-04-24T18:44:32,TRUE,2decf92957de8ba8ee97496f02acf422,1,fmt/40,application/msword,Microsoft Word Document,97-2003
207,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL3973.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL3973.tmp,~WRL3973.tmp,Container,Done,27136,File,tmp,2007-12-05T13:19:06,TRUE,d406c51370a995490c434d8abc03c75e,1,fmt/40,application/msword,Microsoft Word Document,97-2003
209,2,file:/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/%7EWRL4018.tmp,/Users/Jane/Documents/UIUC/452/final-project/marijuanachallenge/~WRL4018.tmp,~WRL4018.tmp,Container,Done,40960,File,tmp,2008-05-03T12:09:02,TRUE,d7017250fc5c9f22ef40fe1ffa2a2b1d,1,fmt/40,application/msword,Microsoft Word Document,97-2003
